Mixing_Speed_RPM,Reducing_Agent_NaBH4,Reducing_Agent_ascorbic_acid,Reducing_Agent_citrate,Stabilizer_CTAB,Stabilizer_PEG,Stabilizer_PVP,Stabilizer_citrate,Precursor_Conc_mM,pH,Temperature_C,Reaction_Time_min,Particle_Size_nm,Zeta_Potential_mV,Polydispersity,Drug_Loading_Efficiency_%,Targeting_Efficiency_%,Cytotoxicity_%
0.2627,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.759013811073747,7.5,44.0,13.0,25.0,0.2720705126298783,0.5471309252772072,0.7657645535306378,0.4000098409917813,0.38892946257498684
0.7827,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.9590638312557385,11.0,85.0,5.0,28.0,0.27679066222589876,0.5629470739305841,0.8228706517688665,0.6641545333361446,0.2790953347403894
0.3155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3304476202458417,3.5,74.0,5.0,28.0,0.24826345576837772,0.4417754399233984,0.7316898600344875,0.5545011608170131,0.3447694707461266
0.0645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7738762376855607,10.0,20.0,31.0,16.0,0.28213276188485226,0.7514234412114354,1.0,0.692068673878855,0.45105039434055716
0.5418,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.9382651254764798,3.5,17.0,83.0,15.0,0.7229128426143631,0.4583290879054289,0.6644775053672752,0.22439397273976813,1.0
0.1836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.1429465141150907,10.0,31.0,38.0,18.0,0.12827925223839592,0.6075708913711582,0.7673500081806505,0.2782713548357173,0.3808945205788003
0.2645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.759358615229607,3.0,26.0,48.0,15.0,0.19272751936552596,0.583879806706594,0.9175691531774414,0.2803515868889892,0.5445281941119331
0.0182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.869789498351465,7.0,21.0,48.0,16.0,0.040021720575288855,0.8014508756985533,1.0,0.5846739510459718,0.382174879562572
0.3591,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.2697727135589107,3.5,76.0,5.0,36.0,0.8843473688362917,0.6162017843408237,0.2969588117358132,0.3909279913631839,0.8827078957359215
0.2073,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9255329183530159,5.0,43.0,23.0,23.0,0.2670302012681829,0.5273920344289628,0.9129156806670878,0.6927293471987416,0.24923517067407536
0.0455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0234608349867205,8.0,28.0,48.0,29.0,0.8239685279346571,0.5604535717619462,0.48013826880664856,0.3112648366640359,0.6770543312540707
0.5191,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.9730914248621216,6.0,97.0,5.0,40.0,0.2825105599307994,0.42440110340428827,0.5029575897889788,0.732705938172214,0.38481312792928496
0.7618,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.470729898547375,8.5,36.0,26.0,24.0,0.2508124468223974,0.1933429625222567,1.0,0.9922002325897047,0.14104099045924362
0.1936,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.879918223845704,6.0,79.0,5.0,40.0,0.9071172478222499,0.6889578812726486,0.1637081265460666,0.313684624724754,0.9040227472796118
0.9655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6772657642428624,10.5,95.0,5.0,26.0,0.26346495997026587,0.15047766505310767,1.0,1.0,0.3048999321358308
0.8836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.314500047265221,10.0,65.0,7.0,23.0,0.8396637574312729,0.43887602726313557,0.45742142666169483,0.38109862514264947,0.8998139040681364
0.7009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.151182831965288,4.5,42.0,5.0,15.0,0.011777654546888394,0.5399077457835839,1.0,0.8153621752060317,0.5272278241463466
0.1273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5863979927260696,9.5,63.0,5.0,38.0,0.8765677711067444,0.5686604178809913,0.3800288936077024,0.5127342996242502,0.7657912462292523
0.1582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.226182402932419,5.0,23.0,50.0,15.0,0.18325868241460802,0.5983287806926479,1.0,0.5166466888823553,0.60894196977883
0.1191,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.715463266333351,6.0,75.0,5.0,42.0,0.28610155164055456,0.7152165521662032,1.0,1.0,0.21607117324242692
0.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0577919958548132,3.0,51.0,5.0,27.0,0.2646509495659011,0.45044626718440994,0.7955569184086292,0.7098873447447204,0.29338669259806044
0.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0741329436817846,9.0,42.0,8.0,21.0,0.08762267404462376,0.6944773112885964,1.0,0.7943111610069439,0.27997262310478077
0.0464,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2324765928301136,6.0,53.0,8.0,34.0,0.8935436923114126,0.5652990259932971,0.2797643152094834,0.4054781972827838,0.6609659159601053
0.7345,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.117097549280059,7.0,18.0,29.0,15.0,0.2791331852297603,0.4749628814904503,1.0,0.43517318299619934,0.5169240928851806
0.3091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7732116908977984,9.0,22.0,23.0,15.0,0.21499380147850594,0.7080400860096366,0.8722338325187896,0.3751916432913106,0.5337028855195143
0.3964,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2841206949934512,7.5,98.0,5.0,25.0,0.24450238338025487,0.6058119528651297,0.6726510269553375,0.6563362149766531,0.35799597459964677
0.4145,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.258498549820429,11.0,60.0,20.0,31.0,0.02118645595985097,0.4065303217025872,1.0,0.872933631162443,0.1608040870527647
0.6973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7053105418529496,9.0,83.0,5.0,28.0,0.25332255097900747,0.20283916381139266,1.0,1.0,0.24409113897399898
0.1964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.444763541541859,3.5,78.0,5.0,45.0,0.2616612369840466,0.7476431098614441,0.7005005712856026,0.7803585769058415,0.22350604627022574
0.6127,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.032799365630968,6.0,91.0,5.0,39.0,0.282121683841137,0.5095315124980128,0.7335442561929958,0.9037510099600122,0.2870066733619608
0.7855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9195639702581498,10.0,82.0,5.0,34.0,0.23485002478414368,0.16408692425807514,0.8986637024918932,0.8241438703402083,0.2840491907305199
0.2536,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4508152895273816,8.0,72.0,5.0,30.0,0.7363503783455458,0.4012105163688433,0.6766650142249412,0.7051977002165611,0.2589242725612407
0.4982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2756115063810385,10.5,51.0,8.0,24.0,0.23378741441593986,0.4072421902718596,1.0,0.9721395479499065,0.18903268775192367
0.9355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8089927660940037,5.5,53.0,5.0,20.0,0.2118076043448216,0.2930195423831665,1.0,0.6541997966963246,0.47110746041918883
0.0564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9829650971768924,3.0,72.0,8.0,26.0,0.2702229013996844,0.9249782962509786,1.0,0.9275352512674923,0.27467518696486715
0.8564,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2366751661634081,9.0,68.0,5.0,27.0,0.17519182204240535,0.21917881377227366,0.9773617827577955,0.8112989668684755,0.23980745735596382
0.8518,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25258829433867525,9.0,35.0,34.0,18.0,0.24532501044596494,0.09472342805667172,1.0,0.3961336398247479,0.3953859377452559
0.8591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7742106279469767,3.5,92.0,5.0,35.0,0.19155173301194128,0.25444605103536333,0.9043970598929468,0.7670467934615784,0.29424349706609126
0.0082,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.656031530293047,7.5,27.0,20.0,15.0,0.1479411001730499,0.8606273864928572,0.7505350564726722,0.39316488346022116,0.594213142014522
0.9845,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.384399743463023,5.0,25.0,34.0,15.0,0.029295994610149867,0.2700084513775871,1.0,0.7991338102480173,0.5870356612412234
0.2773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.893717180094737,9.5,22.0,23.0,15.0,0.20650551829424518,0.8249107663075453,0.9304328612392271,0.48578200328234467,0.6047408984103851
0.8582,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.4269661892262504,5.5,60.0,10.0,28.0,0.06642477959762455,0.17333484933242627,0.9739775799728597,0.6155076989636737,0.22035997047587885
0.1255,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.9848077033172813,10.5,22.0,34.0,15.0,0.2324251808621236,0.7692267969384258,1.0,0.4343869655731776,0.5447879241399108
0.5627,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.402782143897043,4.0,57.0,8.0,29.0,0.08543826763966433,0.46727381444863736,0.7601837655357245,0.6735876391292593,0.3487169542256426
0.6082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.417518271674946,11.0,92.0,5.0,44.0,0.988656101052888,0.42168699280072064,0.2982422508376176,0.5779514706168642,0.9726134986699655
0.6455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.437147941600846,9.0,91.0,5.0,37.0,0.017971210132583515,0.23761411822279077,0.8681644402974337,0.8133439149958671,0.1930918671624707
0.9418,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.824883227461944,7.0,59.0,12.0,26.0,0.03554836906926967,0.15152186460597727,1.0,0.7462325860780658,0.21800474231572559
0.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.5547153338405675,3.5,93.0,5.0,45.0,0.9354800210033576,0.7051115991000586,0.17926060664740107,0.5547012455285456,1.0
0.1973,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5255770944731943,9.0,40.0,10.0,25.0,0.25297031119262553,0.6026455713626098,0.8351230585459947,0.48506562474737946,0.23729158558392383
0.9545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.26220130138477,6.0,94.0,5.0,39.0,0.824189143998851,0.2131308891546555,0.2780938603500681,0.5672635331410942,0.9748448237305516
0.6391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5052294300473856,10.5,67.0,5.0,30.0,0.14918119019429454,0.40916766108479197,0.8386264604226469,0.7472199183212339,0.22790451991972116
0.4927,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.6966766212225375,8.5,65.0,5.0,30.0,0.28628387943541567,0.547557740670505,0.7504712212538164,0.7431525946837977,0.18746715075991685
0.1564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.4348688020821454,7.0,16.0,55.0,15.0,0.26810600092867937,0.6695610020155293,1.0,0.6977196028656564,0.5073486207420773
0.9473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.37670904006319,3.0,90.0,5.0,38.0,0.8218089524916656,0.4607961447386668,0.2909863769984441,0.4846091716975929,0.9949160311773997
0.1609,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.998416237587675,5.0,57.0,5.0,22.0,0.27783628765854146,0.7281433032891206,1.0,0.8074341972747617,0.2458108122523751
0.7227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2027102053297063,6.5,72.0,5.0,25.0,0.13569432875227588,0.3748937677725549,0.746629538581134,0.5187856890761798,0.31196922374631514
0.1291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9123583098262831,10.5,70.0,5.0,26.0,0.044162697065412204,0.7221704624995778,1.0,0.9727153709135684,0.2896713490086028
0.9464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.594889180618092,7.5,62.0,5.0,22.0,0.12608733394054045,0.29310023774159166,0.93309261531084,0.5546982933535773,0.4532859119942855
0.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.932008613078336,7.0,32.0,15.0,18.0,0.05814921746266355,0.7985374200458971,0.9567941124418337,0.45206543262970167,0.4314700849134718
0.5609,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.5033511049005988,10.0,29.0,37.0,15.0,0.2723815789849233,0.43181557225875566,0.7629240220725956,0.32125653157869405,0.5987770037465969
0.3455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.546847216844137,3.5,98.0,5.0,43.0,0.2458408327683419,0.649725589077269,1.0,1.0,0.257634020550751
0.3982,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.1125909102681995,7.0,98.0,5.0,42.0,0.8109439782525594,0.5749471198090637,0.22758469393191405,0.5985930909355993,0.9938015100422768
0.5109,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.2336520619986886,4.5,100.0,5.0,43.0,0.24579927082893432,0.47039523044576415,0.9750779561308379,1.0,0.224917445268822
0.9918,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8025978344176711,6.5,20.0,55.0,18.0,0.855899417649554,0.15759032524679695,0.5928166306906951,0.33756175292829615,0.9055186951524261
0.7973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.2161130541954135,7.0,54.0,5.0,27.0,0.2720041058619432,0.34069773357231914,1.0,0.8975778447221759,0.21601412965606215
0.4809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.9617235652716,3.5,22.0,37.0,15.0,0.08946859068111496,0.543245605392385,1.0,0.2760223764420694,0.61826807461576
0.84,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.860071503746993,3.5,51.0,16.0,21.0,0.09961676849258344,0.2086476059175688,1.0,0.8927282287689217,0.2758589467468428
0.1609,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2698661861396658,4.5,68.0,5.0,29.0,0.26277636138877863,0.6061422503082714,1.0,0.9704171112092402,0.1962890704280874
0.6718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13334689873687883,10.0,88.0,7.0,28.0,0.012636730425693077,0.20874212952267568,1.0,0.641127907375389,0.3616223702068717
0.2764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.6611948015635436,7.5,27.0,34.0,18.0,0.2875866664325222,0.5831609265158321,1.0,0.873900414525347,0.3694663208763584
0.6982,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9647993747950399,9.5,19.0,79.0,16.0,0.10948161684610752,0.33303604263884534,1.0,0.7843105424996327,0.46421366342841897
0.1764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2076957495367728,5.5,31.0,34.0,17.0,0.24346999589810608,0.5643250124568404,0.7258856244008979,0.3864693124278794,0.4600475759273306
0.7109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.374228090592743,3.5,99.0,5.0,20.0,0.11243372969014442,0.189619860799214,0.8702808402027032,0.4712299989498381,0.4979486861291317
0.9245,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9557407497156871,3.5,17.0,76.0,15.0,0.8649907057741402,0.22437430533517877,0.7310867779124014,0.2465998225298751,1.0
0.0409,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.576852157490923,7.5,70.0,5.0,31.0,0.2265313630367785,0.6191544294996044,0.7760892542869552,0.6466547589843886,0.24232455632228478
0.2509,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.182157090328246,8.5,85.0,7.0,29.0,0.009667693328593463,0.6310338946216901,1.0,0.9957735157232886,0.35339129171028644
0.9445,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5377633519448524,7.0,19.0,66.0,15.0,0.06561995699405704,0.11933716520581461,1.0,0.8336864023103742,0.4029209297939672
0.3536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.935922223113341,3.5,99.0,5.0,44.0,0.8010899018688025,0.6398120710575282,0.34378203393396933,0.5852338065665753,0.9521536531387578
0.0509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.731747971886019,7.5,60.0,10.0,35.0,0.1604863609556732,0.5181017046795885,0.6107204356972912,0.7046297448015121,0.16252781634288918
0.4391,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40866796587696763,8.0,76.0,6.0,33.0,0.8295503304025259,0.345315900633934,0.4476980215287464,0.4785385300040381,0.8287256498137314
0.9973,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.002719536839127,5.0,50.0,10.0,24.0,0.2166954583718313,0.21933117101978705,0.9822628378518697,0.7182531308869665,0.21035131766707643
0.9736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.387705643571924,7.5,43.0,14.0,19.0,0.20036736381356113,0.17299837092586,1.0,0.5921600227682662,0.3980512665643786
0.0227,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6475306447652052,10.0,75.0,5.0,33.0,0.938279480904102,0.8257982465554675,0.33079871153193385,0.28544116393283003,0.7678271279027381
0.5718,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.3873118294318907,10.0,29.0,23.0,15.0,0.17139740391756375,0.4610557651553492,0.9217296736035526,0.2959082758314512,0.5740087967206895
0.2391,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3646387534117173,4.5,27.0,54.0,26.0,0.8010051730105763,0.45656888731207723,0.4328479292650059,0.22867492929692868,0.7934086195600033
0.1945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5113582888448375,9.0,76.0,5.0,27.0,0.28584390336584664,0.649136442013779,0.9712451104163259,0.6038904211204842,0.28667434389975766
0.2755,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16828623606380577,3.0,44.0,27.0,23.0,0.8416767163191557,0.39829921814506253,0.3978845485401311,0.23631657803546768,0.7717318412428438
0.6064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.6369123768445615,7.0,54.0,5.0,28.0,0.28962547923502596,0.442920435239755,1.0,0.8825704832941669,0.24139702671029795
0.4291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.167047422012822,4.5,38.0,19.0,15.0,0.0380000990678645,0.6348638122990827,1.0,0.7855933314163553,0.503663377272413
0.1691,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.696278292838597,4.5,52.0,5.0,17.0,0.289585009883492,0.8602680237665524,0.7880681769450778,0.3043822394454987,0.6216908128326137
0.28,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.37474628871937,4.0,31.0,26.0,16.0,0.18357594524825477,0.6696864391695369,1.0,0.5238654978534826,0.47471743705402814
0.4191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.127979660419202,3.0,87.0,5.0,32.0,0.9036788548296113,0.6953012418846253,0.22821994167233373,0.34432453793811857,0.9270333765204983
0.7982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0360510733723736,3.0,36.0,22.0,15.0,0.035012949191285836,0.30918950058014494,1.0,0.7630684389136374,0.5649673290163436
0.7445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5749170451463594,7.0,88.0,7.0,25.0,0.26328548132093377,0.4017220594090327,0.9397027134319244,0.6164745190917282,0.34229185040704024
0.7655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3350632776200611,7.5,78.0,5.0,20.0,0.8921480546570835,0.3221204958239897,0.6110437178259268,0.24880986238264857,0.924197778905714
0.9364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.685341635162172,5.5,57.0,5.0,30.0,0.030417492092810472,0.1581113753168043,0.7450948559949729,0.6154079231384554,0.2447493262742751
0.0791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4618462772249643,8.5,90.0,5.0,38.0,0.023113955783539863,0.9145693410744421,1.0,1.0,0.2511428902152557
0.5027,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5658152792374205,8.0,96.0,5.0,46.0,0.27992316558839847,0.5193649407869074,1.0,1.0,0.21726087762587099
0.46,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.515203851552366,6.5,51.0,11.0,23.0,0.7163787024646515,0.5851909733102099,0.5706934140481262,0.46161433265861973,0.3337516703805422
0.7218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.35144542326007,4.0,17.0,57.0,15.0,0.06790845985894889,0.350473905354872,1.0,0.5463355148504261,0.5899994370444783
0.4945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9807017637665996,10.0,99.0,5.0,24.0,0.2734580088835058,0.5280331022845092,0.878521709096158,0.7103888203724326,0.39632290898614586
0.9455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9948380567356464,9.0,88.0,5.0,19.0,0.27642627263794073,0.2705607887637095,1.0,0.6076880268891677,0.5175327660712381
0.7009,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.110468812198194,9.5,19.0,44.0,15.0,0.13419058022465358,0.3403098344089437,1.0,0.41974318700925517,0.5621709798175657
0.8018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.099414625504911,5.0,82.0,5.0,29.0,0.017687123824437156,0.5389436571942422,1.0,0.8654815399858092,0.22671074685002612
0.4255,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3403848962295104,3.0,58.0,5.0,26.0,0.06903236227032183,0.4646049360570542,1.0,0.8995790702429515,0.23653494305750983
0.6845,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.3089562157628714,10.5,33.0,21.0,15.0,0.26893431110931293,0.39739272691733063,0.9530668698814954,0.4936014112456497,0.7098900857182427
0.2782,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8614674220558016,7.0,57.0,5.0,32.0,0.2803672253119898,0.5683498651780239,1.0,0.9871606486312369,0.14449917564114628
0.1291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3316930991948788,3.5,98.0,5.0,37.0,0.10210342169243525,0.607095813443148,0.6805658170133956,0.7232144867295826,0.2849991184429988
0.0555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0477776585901135,4.5,92.0,9.0,37.0,0.1353870722795093,0.636967808733608,0.41752423259755644,0.6188325271438492,0.3706015517169366
0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.917009480362295,9.0,96.0,5.0,44.0,0.7916826606495073,0.524684142071684,0.1874536957359324,0.6057927434916778,0.8980850312347336
0.5009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.557017798550992,3.0,16.0,38.0,15.0,0.030756983751800304,0.6420876719633958,1.0,0.8712441567246211,0.4713908023591582
0.9264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4925675513726513,3.0,19.0,33.0,15.0,0.7851476720858317,0.32743062559229397,0.7017079173582533,0.21905238621794376,1.0
0.2755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4843973588037933,9.5,26.0,40.0,18.0,0.10886746082844334,0.512213694101409,1.0,0.7616687121792215,0.2767370687618217
0.3691,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.642151254628823,9.5,45.0,12.0,19.0,0.18276463720110225,0.5077761713545204,0.8916773977827456,0.4809262877264002,0.43803917986909613
0.6173,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.241232243689709,4.0,20.0,27.0,15.0,0.0013315192317420732,0.6114605259486561,1.0,0.732772789989386,0.47753602958469044
0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0140628721515383,8.5,20.0,58.0,18.0,0.01104234356243422,0.45733655300155973,1.0,0.8470248541950937,0.3217848128495578
0.1582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5925455991254758,3.0,26.0,13.0,15.0,0.2821534065792538,0.8278493732850348,1.0,0.7337165896369465,0.5991035445530255
0.4709,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.5254251020283194,5.0,57.0,5.0,22.0,0.20331419189524363,0.4127767481205843,0.6542714980333432,0.4841173884941473,0.34128351362029424
0.8464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.8193915026583776,8.0,49.0,5.0,19.0,0.25970389731475085,0.31084221465319906,0.9127071593332915,0.4035142083298614,0.5135703240001214
0.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3992730477027284,9.5,81.0,5.0,37.0,0.007567633359347237,0.3972189340813024,0.6918845716075442,0.7376533917693754,0.30234568330736766
0.4155,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.3154381183229167,10.5,92.0,5.0,45.0,0.04612446342081278,0.47764115092780535,0.7416310641707172,0.899426979480021,0.2817360153562071
0.3436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.2792883275132643,5.5,30.0,19.0,18.0,0.19412087051090776,0.6189456829096841,1.0,0.40736374057178626,0.3810751731233124
0.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.8170803566093925,3.0,46.0,5.0,16.0,0.05208780683710057,0.42485416944661303,1.0,0.8645169848269919,0.49454505961879935
0.5527,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.899828888214101,10.0,15.0,38.0,15.0,0.01748378556096858,0.5548619820867912,1.0,0.4630421763398591,0.544143710191577
0.1982,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9169420464711053,3.0,15.0,42.0,15.0,0.09380321137957986,0.8749374502390893,1.0,0.758422271961091,0.47926748362290206
0.1418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7329651691971407,10.0,77.0,5.0,29.0,0.25000936527952733,0.5784728457094577,1.0,1.0,0.21003700882755288
0.8055,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6810298391755405,8.0,70.0,5.0,24.0,0.2707804461797846,0.2350550190450328,0.8965867159803548,0.6718719743419862,0.3201796764189272
0.9964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9323413441013843,3.5,77.0,5.0,15.0,0.15145454923107088,0.23384304798047661,1.0,0.8138366572504242,0.5851136724399604
0.9127,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.260479974548363,3.5,59.0,5.0,15.0,0.008662537909645995,0.23314487108678994,1.0,0.5267511758313896,0.5596649852388188
0.1145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3906164375373692,10.5,21.0,32.0,15.0,0.7204684544040332,0.7386088046646361,0.8325335772185697,0.3336211905443702,0.5835064179281216
0.4109,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.2344602593657563,9.0,70.0,5.0,34.0,0.25554498058754305,0.47778259433453674,1.0,0.9179714457126539,0.2340683236173428
0.0691,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.618621548119724,4.0,96.0,5.0,46.0,0.00898769461981841,0.6519866538643907,1.0,1.0,0.28567922385788325
0.4727,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.459234608946321,6.5,47.0,13.0,29.0,0.28684261562438484,0.5088406578062847,0.9920899215451332,0.6863140214632398,0.20932972265521815
0.3836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4736082556986805,3.5,59.0,5.0,17.0,0.20869312035449422,0.6350797041163826,1.0,0.8741370412792381,0.4140787364904171
0.7809,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13501047437447194,11.0,58.0,11.0,22.0,0.05943740731163444,0.1177250458330984,1.0,0.9774194934773358,0.2832388838745021
0.69,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3834296749016997,5.5,52.0,7.0,17.0,0.043916788937566564,0.4587577442653894,1.0,0.4879572490290659,0.46617065125606594
0.0391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.590122388415103,8.5,58.0,5.0,31.0,0.2865189967586638,0.5706706073908105,1.0,0.9527775410528853,0.16468664669366317
0.5536,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6499109793104474,4.0,72.0,5.0,26.0,0.2297582713406774,0.36077541439558514,0.943473337708448,0.680520271703586,0.24614689482420132
